question_id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,r1,r2,s,ground_truth
5ce003c9-57eb-4453-b304-2d9708fe9546,3.1927044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1163119,0.0,0.0,0.0,3.0054085,0.0,0.0,0.0,0.16666667,5,0.1541506798272583,7.314425,0
5ce003c9-57eb-4453-b304-2d9708fe9546,2.807036,0.0,0.9764059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4918895,0.0,0.55866,0.0,2.0957513,0.0,0.5467547,0.0,0.33333334,6,0.13353139262452263,6.3946767,0
5ce003c9-57eb-4453-b304-2d9708fe9546,3.2103214,0.0,0.5744621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1293116,0.0,0.52377117,0.0,0.33333334,7,0.11778303565638346,6.339633,0
5ce003c9-57eb-4453-b304-2d9708fe9546,2.9077349,0.0,1.48896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.997786,0.0,1.5767429,0.0,0.33333334,8,0.1053605156578263,5.905521,0
5ce003c9-57eb-4453-b304-2d9708fe9546,2.3563583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3192836,0.0,0.0,0.0,2.1138086,0.0,0.0,0.0,0.16666667,9,0.09531017980432487,5.7894506,0
359948d0-95c5-4ba6-af64-beb114220886,4.882047,2.5361803,0.43510765,2.6811337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51625353,0.08394223,0.11587231,0.08394223,4.324957,2.3146048,0.279622,2.4544742,0.8,0,0.6931471805599453,9.723258,4
359948d0-95c5-4ba6-af64-beb114220886,3.9062479,1.6239526,0.7324832,1.6239526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2490854,0.769368,0.0,0.769368,3.5896478,1.3094816,0.7175015,1.3094816,0.6,1,0.4054651081081644,8.744981,0
359948d0-95c5-4ba6-af64-beb114220886,3.3973927,0.16054231,0.11963158,0.16054231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7119675,0.08868731,0.09784219,0.08868731,3.5242963,0.19765656,0.2097615,0.19765656,0.8,2,0.2876820724517809,7.6336565,0
359948d0-95c5-4ba6-af64-beb114220886,3.3812428,0.0,0.20051368,0.114670336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60169387,0.0,0.110149816,0.06287197,3.126663,0.0,0.107847735,0.0,0.8,3,0.22314355131420976,7.1095996,0
359948d0-95c5-4ba6-af64-beb114220886,2.7895262,0.17005077,0.41277725,0.17005077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50766975,0.10099494,0.110149816,0.10099494,2.4463181,0.03794225,0.2611587,0.03794225,0.6,4,0.18232155679395462,5.743514,0
359948d0-95c5-4ba6-af64-beb114220886,2.8279483,0.82871217,0.0,0.82871217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13034688,0.0,0.0,0.0,2.77794,0.8459681,0.0,0.8459681,0.6,5,0.1541506798272583,5.736235,0
359948d0-95c5-4ba6-af64-beb114220886,2.511424,1.3196156,0.08575204,1.3196156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10251167,0.0,0.0,0.0,2.4139366,1.3163716,0.12869526,1.3163716,0.6,6,0.13353139262452263,5.0278726,0
359948d0-95c5-4ba6-af64-beb114220886,2.4191372,0.3479213,0.63028634,0.3479213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50766975,0.078219734,0.110149816,0.078219734,2.0095758,0.21088733,0.48668647,0.21088733,0.6,7,0.11778303565638346,4.936383,0
359948d0-95c5-4ba6-af64-beb114220886,2.5059307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.429468,0.0,0.0,0.0,0.2,8,0.1053605156578263,4.9353986,0
359948d0-95c5-4ba6-af64-beb114220886,2.3017068,0.33047432,0.2688089,0.33047432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50766975,0.10099494,0.110149816,0.10099494,2.0268135,0.24720734,0.19126557,0.24720734,0.6,9,0.09531017980432487,4.83619,0
20f439f8-eecb-4b58-9b82-0147fe80e4dd,7.6555686,6.672547,4.0353556,6.8691335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.410781,6.3971915,3.865696,6.5879803,1.0,0,0.6931471805599453,15.066349,2
20f439f8-eecb-4b58-9b82-0147fe80e4dd,4.281969,1.298764,1.298764,1.298764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2636433,0.76552796,0.76552796,0.76552796,3.678962,0.9325676,0.9325676,0.9325676,0.6666667,1,0.4054651081081644,10.224574,0
20f439f8-eecb-4b58-9b82-0147fe80e4dd,3.4913602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9482418,0.0,0.0,0.0,2.9863017,0.0,0.0,0.0,0.33333334,2,0.2876820724517809,8.425903,0
20f439f8-eecb-4b58-9b82-0147fe80e4dd,4.0738783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.927087,0.0,0.0,0.0,0.33333334,3,0.22314355131420976,8.000965,0
20f439f8-eecb-4b58-9b82-0147fe80e4dd,3.2043931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9302118,0.0,0.0,0.0,2.669729,0.0,0.0,0.0,0.33333334,4,0.18232155679395462,7.8043337,0
20f439f8-eecb-4b58-9b82-0147fe80e4dd,3.1209753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9425194,0.0,0.0,0.0,2.6229136,0.0,0.0,0.0,0.33333334,5,0.1541506798272583,7.686408,0
20f439f8-eecb-4b58-9b82-0147fe80e4dd,3.8994117,0.16790861,0.16790861,0.3100423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.763041,0.15015045,0.15015045,0.28707647,0.6666667,6,0.13353139262452263,7.6624527,0
20f439f8-eecb-4b58-9b82-0147fe80e4dd,3.4453578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34244648,0.0,0.0,0.0,3.194748,0.0,0.0,0.0,0.6666667,7,0.11778303565638346,6.982552,4
20f439f8-eecb-4b58-9b82-0147fe80e4dd,3.1142862,1.0447476,1.0447476,1.0447476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9993982,1.0008628,1.0008628,1.0008628,0.6666667,8,0.1053605156578263,6.1136847,0
20f439f8-eecb-4b58-9b82-0147fe80e4dd,2.979754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3395852,0.0,0.0,0.0,2.5841765,0.0,0.0,0.0,0.6666667,9,0.09531017980432487,5.903516,0
a9f8ca49-a4ba-49bb-b842-cb463e98a535,5.525873,2.1523993,0.054490816,2.1908395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98475903,0.44074282,0.0,0.44074282,4.8524275,1.7338566,0.05392442,1.7775699,0.5833334,0,0.6931471805599453,11.36306,0
a9f8ca49-a4ba-49bb-b842-cb463e98a535,5.401928,0.66772795,0.016322928,0.66772795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01687423,0.0,0.0,0.0,5.299052,0.72015506,3.008442E-4,0.72015506,0.6666667,1,0.4054651081081644,10.717854,0
a9f8ca49-a4ba-49bb-b842-cb463e98a535,4.6548014,2.7570677,1.5096629,2.7955465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5306064,1.0192798,0.6759725,1.0192798,4.1503158,2.153854,1.1096882,2.153854,0.4166667,2,0.2876820724517809,10.335724,0
a9f8ca49-a4ba-49bb-b842-cb463e98a535,4.659094,1.7407727,0.1357615,1.9323345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98244786,0.3945467,0.11357519,0.3945467,3.9247599,1.148105,0.05476172,1.2326168,0.5,3,0.22314355131420976,9.566301,0
a9f8ca49-a4ba-49bb-b842-cb463e98a535,4.2984147,3.2095525,0.49704468,3.2095525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5234472,1.4359286,0.11370233,1.4359286,3.269149,2.1168866,0.27500468,2.1168866,0.4166667,4,0.18232155679395462,9.091011,3
a9f8ca49-a4ba-49bb-b842-cb463e98a535,3.8964078,1.3340119,0.09753111,1.4867889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5657415,0.20458488,0.0,0.20458488,3.4628067,1.1317161,0.09674444,1.2771785,0.4166667,5,0.1541506798272583,7.924956,0
a9f8ca49-a4ba-49bb-b842-cb463e98a535,3.8187668,1.1548088,0.0,1.1548088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25363258,0.08469299,0.0,0.08469299,3.64321,1.0729158,0.0,1.0729158,0.5833334,6,0.13353139262452263,7.7156096,0
a9f8ca49-a4ba-49bb-b842-cb463e98a535,3.630286,0.5577511,0.0,0.5577511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6145938,0.1563653,0.0,0.1563653,3.369876,0.47800192,0.0,0.47800192,0.5833334,7,0.11778303565638346,7.6147556,0
a9f8ca49-a4ba-49bb-b842-cb463e98a535,3.7497747,1.4530185,0.0817954,1.4865464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01401298,0.0,0.0,0.0,3.8489163,1.639094,0.11959998,1.6725062,0.5,8,0.1053605156578263,7.612704,0
a9f8ca49-a4ba-49bb-b842-cb463e98a535,3.3286507,1.3000226,0.46255797,1.3000226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5593466,0.32373786,0.08329427,0.32373786,3.1272502,1.1302491,0.4353214,1.1302491,0.4166667,9,0.09531017980432487,7.0152473,0
c538691d-cfc6-435f-a3a0-baf858220728,7.452222,4.222411,1.9081159,4.489448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6658081,1.0192798,0.69613165,1.0493764,6.8831677,3.7329242,1.5267814,3.9112623,0.72727275,0,0.6931471805599453,16.001198,0
c538691d-cfc6-435f-a3a0-baf858220728,4.885235,0.5412098,0.0,0.6001865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36949986,0.24788278,0.004935681,0.24788278,4.395819,0.2915982,0.0,0.33070478,0.6363636,1,0.4054651081081644,9.650554,0
c538691d-cfc6-435f-a3a0-baf858220728,4.2984147,3.2095525,0.49704468,3.2095525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5234472,1.4359286,0.11370233,1.4359286,3.269149,2.1168866,0.27500468,2.1168866,0.45454547,2,0.2876820724517809,9.091011,2
c538691d-cfc6-435f-a3a0-baf858220728,4.4441996,0.3495541,0.37292802,0.3751555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054947887,0.0,0.0,0.0,4.278782,0.33348817,0.33828104,0.36228853,0.45454547,3,0.22314355131420976,8.777929,0
c538691d-cfc6-435f-a3a0-baf858220728,4.066662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.904463,0.0,0.0,0.0,0.45454547,4,0.18232155679395462,7.9711246,0
c538691d-cfc6-435f-a3a0-baf858220728,3.3984575,1.1427994,0.09447346,1.1427994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24479467,0.07585509,0.0,0.07585509,3.7097373,1.179868,0.15016589,1.179868,0.6363636,5,0.1541506798272583,7.3529897,0
c538691d-cfc6-435f-a3a0-baf858220728,3.4035337,0.5577511,0.0,0.5577511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.442474,0.1563653,0.0,0.1563653,3.1679444,0.47800192,0.0,0.47800192,0.54545456,6,0.13353139262452263,7.0139523,3
c538691d-cfc6-435f-a3a0-baf858220728,3.544348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13520175,0.0,0.0,0.0,3.2476819,0.0,0.0,0.0,0.54545456,7,0.11778303565638346,6.927232,0
c538691d-cfc6-435f-a3a0-baf858220728,3.0315893,1.3000226,0.46255797,1.3000226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5593466,0.32373786,0.08329427,0.32373786,2.7976687,1.1302491,0.4353214,1.1302491,0.45454547,8,0.1053605156578263,6.3886046,0
c538691d-cfc6-435f-a3a0-baf858220728,3.2128825,0.29512087,0.0,0.29512087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25880766,0.07585509,0.004935681,0.07585509,2.8977158,0.18015543,0.0,0.18015543,0.45454547,9,0.09531017980432487,6.3694057,0
160cf31f-1536-45d1-916c-fdefba96126d,7.512519,2.312077,0.0,2.312077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5121832,0.0,0.0,0.0,7.742084,2.6347246,0.0,2.6347246,0.40000004,0,0.6931471805599453,15.766787,0
160cf31f-1536-45d1-916c-fdefba96126d,4.387266,1.485719,0.0,1.485719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87325597,0.4792634,0.0,0.4792634,3.846124,0.9863689,0.0,0.9863689,0.40000004,1,0.4054651081081644,9.106646,0
160cf31f-1536-45d1-916c-fdefba96126d,4.4137836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35778022,0.0,0.0,0.0,4.1679316,0.0,0.0,0.0,0.26666668,2,0.2876820724517809,8.939495,3
160cf31f-1536-45d1-916c-fdefba96126d,4.1567945,1.5540142,0.0,1.5540142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8486462,0.45465368,0.0,0.45465368,3.5203776,1.0697868,0.0,1.0697868,0.33333334,3,0.22314355131420976,8.525819,0
160cf31f-1536-45d1-916c-fdefba96126d,4.0543084,0.85357964,0.0,0.85357964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3021584,1.0697868,0.0,1.0697868,0.26666668,4,0.18232155679395462,8.356466,0
160cf31f-1536-45d1-916c-fdefba96126d,4.208916,0.0,0.0,0.6786252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.01175,0.0,0.0,0.61876327,0.26666668,5,0.1541506798272583,8.220667,0
160cf31f-1536-45d1-916c-fdefba96126d,4.105565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.052435,0.0,0.0,0.0,0.40000004,6,0.13353139262452263,8.158,0
160cf31f-1536-45d1-916c-fdefba96126d,3.7383063,2.154459,0.0,2.26518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87325597,0.4792634,0.0,0.4792634,3.2763462,1.8185716,0.0,1.9686105,0.20000002,7,0.11778303565638346,7.8879085,0
160cf31f-1536-45d1-916c-fdefba96126d,3.802002,2.7077136,0.0,2.7077136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.033261,2.9341388,0.0,2.9341388,0.20000002,8,0.1053605156578263,7.835263,0
160cf31f-1536-45d1-916c-fdefba96126d,3.8230932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36160794,0.0,0.0,0.0,3.534992,0.0,0.0,0.0,0.33333334,9,0.09531017980432487,7.719693,0
389046c1-8e8c-40aa-b4ad-4af6637701a9,4.9353805,2.927977,0.815081,2.927977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6871588,0.3860941,0.0,0.3860941,4.569781,2.6513746,0.7834012,2.6513746,0.72727275,0,0.6931471805599453,10.19232,0
389046c1-8e8c-40aa-b4ad-4af6637701a9,4.208944,2.0681076,0.3124737,2.3774464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.820686,0.46170062,0.0,0.46170062,3.924864,1.748425,0.34505427,2.0896063,0.36363637,1,0.4054651081081644,8.9544935,0
389046c1-8e8c-40aa-b4ad-4af6637701a9,4.393366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.339081,0.0,0.0,0.0,0.45454547,2,0.2876820724517809,8.732447,0
389046c1-8e8c-40aa-b4ad-4af6637701a9,3.4539735,0.48110068,0.18198873,0.90808505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64620715,0.0,0.0,0.0,3.23028,0.4758224,0.1690208,0.9051888,0.45454547,3,0.22314355131420976,7.3304605,0
389046c1-8e8c-40aa-b4ad-4af6637701a9,3.5023837,0.17440009,0.0,0.43658143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6871588,0.0,0.0,0.0,2.9913282,0.21492198,0.0,0.21492198,0.36363637,4,0.18232155679395462,7.180871,0
389046c1-8e8c-40aa-b4ad-4af6637701a9,3.3175962,1.016123,0.0,1.2837372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.301745,1.0172021,0.0,1.2857549,0.27272728,5,0.1541506798272583,6.619341,0
389046c1-8e8c-40aa-b4ad-4af6637701a9,2.9776933,0.39547476,0.0,0.39547476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6437806,0.0,0.0,0.0,2.8287263,0.44663757,0.0,0.44663757,0.27272728,6,0.13353139262452263,6.4502,0
389046c1-8e8c-40aa-b4ad-4af6637701a9,3.1292832,0.6977467,0.0,0.6977467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056578297,0.0,0.0,0.0,3.1236815,0.78132904,0.0,0.78132904,0.36363637,7,0.11778303565638346,6.309543,0
389046c1-8e8c-40aa-b4ad-4af6637701a9,2.7462816,0.0,0.0,0.097283415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5998645,0.0,0.0,0.0,2.7273922,0.0,0.0,0.13259526,0.18181819,8,0.1053605156578263,6.0735383,0
389046c1-8e8c-40aa-b4ad-4af6637701a9,3.0253012,0.07023008,0.0,0.09986427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34189993,0.049270816,0.0,0.049270816,2.649759,0.0,0.0,0.029633429,0.36363637,9,0.09531017980432487,6.01696,0
dcf67a6f-37bb-4c53-a482-aa2569614b38,9.823508,10.682501,1.8563883,10.81297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5507479,1.8698205,0.30981317,1.8698205,9.029301,9.792829,1.4539816,9.959186,0.47058824,0,0.6931471805599453,21.403557,0
dcf67a6f-37bb-4c53-a482-aa2569614b38,6.1492214,3.8090906,1.5645455,3.93414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8645608,0.6611972,0.30098295,0.6611972,5.479392,3.053291,1.0320083,3.1270602,0.47058824,1,0.4054651081081644,12.493175,2
dcf67a6f-37bb-4c53-a482-aa2569614b38,5.9631076,3.5465362,1.828879,3.9641438,0.25515452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84518844,0.5158641,0.26769316,0.5158641,5.246558,2.9777431,1.0529339,3.0751626,0.47058824,2,0.2876820724517809,12.310009,2
dcf67a6f-37bb-4c53-a482-aa2569614b38,5.8202486,1.9041591,1.3783845,2.445958,0.25515452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8799083,0.22028825,0.2606975,0.28856993,5.0707226,1.6797476,0.90929526,2.0879843,0.4117647,3,0.22314355131420976,12.026034,2
dcf67a6f-37bb-4c53-a482-aa2569614b38,4.3949513,2.710586,1.9147655,2.710586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8545683,0.5659862,0.4146168,0.5659862,3.8398447,1.8810377,1.3237202,1.8810377,0.3529412,4,0.18232155679395462,9.089364,2
dcf67a6f-37bb-4c53-a482-aa2569614b38,4.439564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12319929,0.0,0.0,0.0,4.1969895,0.0,0.0,0.0,0.29411766,5,0.1541506798272583,8.759753,0
dcf67a6f-37bb-4c53-a482-aa2569614b38,4.2259398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36243612,0.0,0.0,0.0,4.1060886,0.0,0.0,0.0,0.23529412,6,0.13353139262452263,8.694465,0
dcf67a6f-37bb-4c53-a482-aa2569614b38,4.1116633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102741376,0.0,0.0,0.0,3.79153,0.0,0.0,0.0,0.29411766,7,0.11778303565638346,8.005935,0
dcf67a6f-37bb-4c53-a482-aa2569614b38,3.8752513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01401298,0.0,0.0,0.0,3.6824708,0.0,0.0,0.0,0.3529412,8,0.1053605156578263,7.571735,0
dcf67a6f-37bb-4c53-a482-aa2569614b38,3.2270622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3284434,0.0,0.0,0.0,2.5469925,0.0,0.0,0.0,0.29411766,9,0.09531017980432487,7.102498,0
fb9c9f8f-71e5-4fd5-9771-b4c9ce8007e4,5.422198,2.4165163,0.2993135,2.7531536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7991052,0.3575995,0.091346115,0.42429775,5.000677,2.2157023,0.14892624,2.344241,0.3846154,0,0.6931471805599453,11.22198,0
fb9c9f8f-71e5-4fd5-9771-b4c9ce8007e4,4.339702,2.5455742,0.1967008,2.616269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6892632,0.37129053,0.0,0.37129053,4.1576014,2.2534153,0.19083051,2.322766,0.23076925,1,0.4054651081081644,9.186566,0
fb9c9f8f-71e5-4fd5-9771-b4c9ce8007e4,4.284724,2.4241078,0.0,2.4241078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6681177,0.35014498,0.0,0.35014498,4.1012926,2.3150246,0.0,2.3150246,0.3846154,2,0.2876820724517809,9.054134,0
fb9c9f8f-71e5-4fd5-9771-b4c9ce8007e4,4.313025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.192702,0.0,0.0,0.0,0.23076925,3,0.22314355131420976,8.505727,0
fb9c9f8f-71e5-4fd5-9771-b4c9ce8007e4,3.9339678,2.3252196,0.81792045,2.4062655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7991052,0.5865883,0.1619992,0.5865883,3.3528397,1.6206468,0.50908387,1.6323059,0.3846154,4,0.18232155679395462,8.085913,0
fb9c9f8f-71e5-4fd5-9771-b4c9ce8007e4,3.781731,2.8187783,0.36573616,2.8187783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8063849,0.59629464,0.16685234,0.59629464,3.3877535,2.3411443,0.1606622,2.3411443,0.23076925,5,0.1541506798272583,7.975869,0
fb9c9f8f-71e5-4fd5-9771-b4c9ce8007e4,3.978558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7718606,0.0,0.0,0.0,0.15384616,6,0.13353139262452263,7.7504187,0
fb9c9f8f-71e5-4fd5-9771-b4c9ce8007e4,3.7561517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9406528,0.0,0.0,0.0,0.30769232,7,0.11778303565638346,7.6968045,0
fb9c9f8f-71e5-4fd5-9771-b4c9ce8007e4,3.8100133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41041315,0.0,0.0,0.0,3.4620223,0.0,0.0,0.0,0.15384616,8,0.1053605156578263,7.682449,0
fb9c9f8f-71e5-4fd5-9771-b4c9ce8007e4,3.850096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11980582,0.0,0.0,0.0,3.580162,0.0,0.0,0.0,0.30769232,9,0.09531017980432487,7.550064,0
ebfb8c77-47fc-4e36-b66b-1e235cb42ea2,8.50459,3.136988,2.356518,3.136988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6642492,1.099338,0.6458323,1.099338,8.151013,2.296563,2.0601513,2.296563,0.5,0,0.6931471805599453,18.319853,0
ebfb8c77-47fc-4e36-b66b-1e235cb42ea2,4.63326,1.7824403,2.9944625,2.1120057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4616195,0.0,0.89104617,0.0,4.247136,1.8806946,2.565334,2.2188632,0.3,1,0.4054651081081644,10.342015,3
ebfb8c77-47fc-4e36-b66b-1e235cb42ea2,3.934396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6297663,0.0,0.0,0.0,3.5960515,0.0,0.0,0.0,0.1,2,0.2876820724517809,9.160213,0
ebfb8c77-47fc-4e36-b66b-1e235cb42ea2,3.804161,2.5681853,0.0,2.5681853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3160802,0.805776,0.0,0.805776,3.0070329,1.9094617,0.0,1.9094617,0.3,3,0.22314355131420976,8.1272745,0
ebfb8c77-47fc-4e36-b66b-1e235cb42ea2,3.9604883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20418729,0.0,0.0,0.0,3.9401171,0.0,0.0,0.0,0.3,4,0.18232155679395462,8.104793,3
ebfb8c77-47fc-4e36-b66b-1e235cb42ea2,3.3827214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7723319,0.0,0.0,0.0,2.928454,0.0,0.0,0.0,0.3,5,0.1541506798272583,7.083507,0
ebfb8c77-47fc-4e36-b66b-1e235cb42ea2,3.149829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.212249,0.0,0.0,0.0,0.2,6,0.13353139262452263,6.3620777,0
ebfb8c77-47fc-4e36-b66b-1e235cb42ea2,3.045648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0502284,0.0,0.0,0.0,0.3,7,0.11778303565638346,6.0958767,0
ebfb8c77-47fc-4e36-b66b-1e235cb42ea2,3.1148677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.980917,0.0,0.0,0.0,0.3,8,0.1053605156578263,6.0957847,0
ebfb8c77-47fc-4e36-b66b-1e235cb42ea2,2.8206003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19976835,0.0,0.0,0.0,2.5775077,0.0,0.0,0.0,0.5,9,0.09531017980432487,5.5978765,0
11e9d52c-8dfa-45b0-a672-16fe678bf512,6.269272,0.0,2.372926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3366194,0.0,2.423438,0.0,0.33333334,0,0.6931471805599453,12.605891,0
